2019-04-01,00:37:52,56
2019-04-01,00:37:57,58
2019-04-01,00:38:02,61
2019-04-01,00:38:07,60
2019-04-01,00:38:12,59
2019-04-01,00:38:17,57
2019-04-01,00:38:27,58
2019-04-01,00:38:42,58
2019-04-01,00:38:47,59
2019-04-01,00:38:52,61
2019-04-01,00:38:57,62
2019-04-01,00:39:02,61
2019-04-01,00:39:17,61
2019-04-01,00:39:22,62
2019-04-01,00:39:37,62
2019-04-01,00:39:42,56
2019-04-01,00:39:47,56
2019-04-01,00:39:53,56
2019-04-01,00:40:08,56
2019-04-01,00:40:13,55
2019-04-01,00:40:18,54
2019-04-01,00:40:23,55
2019-04-01,00:40:28,56
2019-04-01,00:40:33,55
2019-04-01,00:40:38,56
2019-04-01,00:40:43,57
2019-04-01,00:40:58,57
2019-04-01,00:41:03,57
2019-04-01,00:41:13,56
2019-04-01,00:41:23,57
2019-04-01,00:41:28,58
2019-04-01,00:41:38,60
2019-04-01,00:41:43,61
2019-04-01,00:41:48,60
2019-04-01,00:41:53,59
2019-04-01,00:41:58,57
2019-04-01,00:42:03,56
2019-04-01,00:42:13,58
2019-04-01,00:42:18,59
2019-04-01,00:42:33,59
2019-04-01,00:42:38,58
2019-04-01,00:42:53,58
2019-04-01,00:43:03,58
2019-04-01,00:43:08,59
2019-04-01,00:43:13,59
2019-04-01,00:43:23,60
2019-04-01,00:43:28,61
2019-04-01,00:43:33,62
2019-04-01,00:43:38,67
2019-04-01,00:43:43,69
2019-04-01,00:43:48,70
2019-04-01,00:44:03,70
2019-04-01,00:44:18,70
2019-04-01,00:44:23,71
2019-04-01,00:44:28,72
2019-04-01,00:44:33,70
2019-04-01,00:44:38,67
2019-04-01,00:44:48,68
2019-04-01,00:44:53,69
2019-04-01,00:44:58,70
2019-04-01,00:45:03,71
2019-04-01,00:45:13,72
2019-04-01,00:45:28,72
2019-04-01,00:45:38,74
2019-04-01,00:45:48,71
2019-04-01,00:45:53,70
2019-04-01,00:45:58,71
2019-04-01,00:46:03,69
2019-04-01,00:46:08,66
2019-04-01,00:46:13,65
2019-04-01,00:46:18,63
2019-04-01,00:46:23,63
2019-04-01,00:46:38,62
2019-04-01,00:46:53,62
2019-04-01,00:47:08,62
2019-04-01,00:47:23,64
2019-04-01,00:47:28,66
2019-04-01,00:47:33,67
2019-04-01,00:47:48,68
2019-04-01,00:47:53,69
2019-04-01,00:48:03,70
2019-04-01,00:48:08,71
2019-04-01,00:48:13,70
2019-04-01,00:48:18,61
2019-04-01,00:48:23,61
2019-04-01,00:48:33,62
2019-04-01,00:48:38,63
2019-04-01,00:48:43,64
2019-04-01,00:48:58,64
2019-04-01,00:49:03,64
2019-04-01,00:49:13,65
2019-04-01,00:49:18,66
2019-04-01,00:49:23,67
2019-04-01,00:49:28,66
2019-04-01,00:49:38,64
2019-04-01,00:49:48,65
2019-04-01,00:49:53,65
2019-04-01,00:49:58,65
2019-04-01,00:50:13,66
2019-04-01,00:50:18,66
2019-04-01,00:50:23,68
2019-04-01,00:50:28,69
2019-04-01,00:50:33,70
2019-04-01,00:50:43,70
2019-04-01,00:50:53,71
2019-04-01,00:51:03,72
2019-04-01,00:51:08,73
2019-04-01,00:51:13,76
2019-04-01,00:51:18,73
2019-04-01,00:51:23,70
2019-04-01,00:51:28,71
2019-04-01,00:51:38,72
2019-04-01,00:51:43,75
2019-04-01,00:51:48,80
2019-04-01,00:51:53,90
2019-04-01,00:51:58,95
2019-04-01,00:52:03,98
2019-04-01,00:52:08,99
2019-04-01,00:52:13,102
2019-04-01,00:52:18,103
2019-04-01,00:52:23,104
2019-04-01,00:52:28,92
2019-04-01,00:52:33,79
2019-04-01,00:52:38,76
2019-04-01,00:52:48,75
2019-04-01,00:52:58,69
2019-04-01,00:53:03,60
2019-04-01,00:53:08,58
2019-04-01,00:53:13,59
2019-04-01,00:53:23,60
2019-04-01,00:53:28,61
2019-04-01,00:53:33,60
2019-04-01,00:53:38,56
2019-04-01,00:53:53,57
2019-04-01,00:54:03,58
2019-04-01,00:54:13,59
2019-04-01,00:54:18,61
2019-04-01,00:54:23,64
2019-04-01,00:54:33,64
2019-04-01,00:54:38,66
2019-04-01,00:54:43,65
2019-04-01,00:54:48,64
2019-04-01,00:54:53,61
2019-04-01,00:55:03,60
2019-04-01,00:55:18,60
2019-04-01,00:55:23,61
2019-04-01,00:55:28,62
2019-04-01,00:55:33,64
2019-04-01,00:55:39,65
2019-04-01,00:55:49,64
2019-04-01,00:55:54,64
2019-04-01,00:56:09,64
2019-04-01,00:56:19,61
2019-04-01,00:56:24,61
2019-04-01,00:56:29,62
2019-04-01,00:56:39,67
2019-04-01,00:56:44,70
2019-04-01,00:56:49,69
2019-04-01,00:56:54,68
2019-04-01,00:57:04,69
2019-04-01,00:57:09,67
2019-04-01,00:57:14,64
2019-04-01,00:57:19,62
2019-04-01,00:57:24,61
2019-04-01,00:57:39,61
2019-04-01,00:57:44,63
2019-04-01,00:57:49,64
2019-04-01,00:57:54,63
2019-04-01,00:57:59,64
2019-04-01,00:58:04,64
2019-04-01,00:58:19,64
2019-04-01,00:58:24,65
2019-04-01,00:58:39,67
2019-04-01,00:58:44,68
2019-04-01,00:58:54,67
2019-04-01,00:58:59,66
2019-04-01,00:59:14,65
2019-04-01,00:59:24,67
2019-04-01,00:59:39,67
2019-04-01,00:59:49,66
2019-04-01,00:59:54,65
2019-04-01,00:59:59,66
2019-04-01,01:00:04,64
2019-04-01,01:00:09,63
2019-04-01,01:00:19,65
2019-04-01,01:00:24,66
2019-04-01,01:00:29,66
2019-04-01,01:00:44,67
2019-04-01,01:00:49,69
2019-04-01,01:00:54,62
2019-04-01,01:00:59,61
2019-04-01,01:01:14,61
2019-04-01,01:01:19,62
2019-04-01,01:01:24,67
2019-04-01,01:01:34,65
2019-04-01,01:01:49,65
2019-04-01,01:02:04,65
2019-04-01,01:02:09,65
2019-04-01,01:02:24,65
2019-04-01,01:02:29,67
2019-04-01,01:02:34,68
2019-04-01,01:02:39,69
2019-04-01,01:02:44,71
2019-04-01,01:02:49,73
2019-04-01,01:02:54,76
2019-04-01,01:02:59,77
2019-04-01,01:03:04,68
2019-04-01,01:03:09,63
2019-04-01,01:03:14,60
2019-04-01,01:03:19,59
2019-04-01,01:03:24,58
2019-04-01,01:03:29,59
2019-04-01,01:03:34,63
2019-04-01,01:03:39,64
2019-04-01,01:03:44,61
2019-04-01,01:03:49,58
2019-04-01,01:03:54,56
2019-04-01,01:04:04,58
2019-04-01,01:04:09,60
2019-04-01,01:04:14,61
2019-04-01,01:04:19,60
2019-04-01,01:04:24,59
2019-04-01,01:04:29,58
2019-04-01,01:04:44,59
2019-04-01,01:04:49,57
2019-04-01,01:05:04,58
2019-04-01,01:05:19,58
2019-04-01,01:05:24,57
2019-04-01,01:05:29,57
2019-04-01,01:05:34,56
2019-04-01,01:05:39,55
2019-04-01,01:05:49,56
2019-04-01,01:06:04,58
2019-04-01,01:06:09,59
2019-04-01,01:06:14,61
2019-04-01,01:06:24,63
2019-04-01,01:06:29,62
2019-04-01,01:06:34,58
2019-04-01,01:06:39,57
2019-04-01,01:06:54,59
2019-04-01,01:07:04,61
2019-04-01,01:07:09,62
2019-04-01,01:07:14,60
2019-04-01,01:07:19,60
2019-04-01,01:07:24,61
2019-04-01,01:07:29,60
2019-04-01,01:07:39,61
2019-04-01,01:07:44,67
2019-04-01,01:07:49,68
2019-04-01,01:07:54,61
2019-04-01,01:07:59,59
2019-04-01,01:08:14,59
2019-04-01,01:08:24,60
2019-04-01,01:08:29,61
2019-04-01,01:08:39,63
2019-04-01,01:08:44,64
2019-04-01,01:08:59,64
2019-04-01,01:09:04,64
2019-04-01,01:09:14,65
2019-04-01,01:09:19,91
2019-04-01,01:09:24,101
2019-04-01,01:09:29,97
2019-04-01,01:09:34,64
2019-04-01,01:09:39,61
2019-04-01,01:09:54,61
2019-04-01,01:09:59,60
2019-04-01,01:10:04,61
2019-04-01,01:10:09,64
2019-04-01,01:10:14,81
2019-04-01,01:10:19,88
2019-04-01,01:10:24,94
2019-04-01,01:10:29,98
2019-04-01,01:10:34,101
2019-04-01,01:10:39,100
2019-04-01,01:10:49,104
2019-04-01,01:10:54,110
2019-04-01,01:10:59,112
2019-04-01,01:11:04,116
2019-04-01,01:11:09,118
2019-04-01,01:11:24,117
2019-04-01,01:11:29,102
2019-04-01,01:11:34,85
2019-04-01,01:11:39,86
2019-04-01,01:11:44,76
2019-04-01,01:11:49,77
2019-04-01,01:11:54,79
2019-04-01,01:12:09,77
2019-04-01,01:12:14,72
2019-04-01,01:12:19,71
2019-04-01,01:12:24,69
2019-04-01,01:12:29,66
2019-04-01,01:12:34,67
2019-04-01,01:12:39,63
2019-04-01,01:12:44,62
2019-04-01,01:12:59,62
2019-04-01,01:13:00,61
2019-04-01,01:13:15,61
2019-04-01,01:13:20,60
2019-04-01,01:13:25,58
2019-04-01,01:13:40,57
2019-04-01,01:13:50,60
2019-04-01,01:13:55,60
2019-04-01,01:14:00,62
2019-04-01,01:14:05,62
2019-04-01,01:14:10,61
2019-04-01,01:14:25,61
2019-04-01,01:14:40,61
2019-04-01,01:14:45,60
2019-04-01,01:14:55,59
2019-04-01,01:15:05,58
2019-04-01,01:15:20,58
2019-04-01,01:15:30,59
2019-04-01,01:15:40,61
2019-04-01,01:15:45,62
2019-04-01,01:16:00,64
2019-04-01,01:16:05,63
2019-04-01,01:16:10,58
2019-04-01,01:16:15,57
2019-04-01,01:16:20,55
2019-04-01,01:16:30,54
2019-04-01,01:16:40,54
2019-04-01,01:16:45,55
2019-04-01,01:16:50,57
2019-04-01,01:16:55,59
2019-04-01,01:17:00,61
2019-04-01,01:17:05,63
2019-04-01,01:17:10,65
2019-04-01,01:17:15,63
2019-04-01,01:17:20,63
2019-04-01,01:17:35,63
2019-04-01,01:17:40,61
2019-04-01,01:17:45,62
2019-04-01,01:17:55,63
2019-04-01,01:18:05,62
2019-04-01,01:18:10,61
2019-04-01,01:18:20,61
2019-04-01,01:18:35,61
2019-04-01,01:18:50,61
2019-04-01,01:19:05,61
2019-04-01,01:19:10,63
2019-04-01,01:19:15,65
2019-04-01,01:19:25,61
2019-04-01,01:19:30,59
2019-04-01,01:19:45,59
2019-04-01,01:19:55,61
2019-04-01,01:20:00,60
2019-04-01,01:20:05,61
2019-04-01,01:20:20,62
2019-04-01,01:20:35,61
2019-04-01,01:20:40,61
2019-04-01,01:20:45,62
2019-04-01,01:21:00,60
2019-04-01,01:21:05,59
2019-04-01,01:21:10,58
2019-04-01,01:21:20,60
2019-04-01,01:21:25,61
2019-04-01,01:21:40,61
2019-04-01,01:21:45,61
2019-04-01,01:21:55,64
2019-04-01,01:22:00,65
2019-04-01,01:22:05,66
2019-04-01,01:22:15,64
2019-04-01,01:22:20,62
2019-04-01,01:22:25,61
2019-04-01,01:22:40,61
2019-04-01,01:22:55,61
2019-04-01,01:23:00,61
2019-04-01,01:23:10,68
2019-04-01,01:23:15,69
2019-04-01,01:23:20,67
2019-04-01,01:23:25,66
2019-04-01,01:23:30,65
2019-04-01,01:23:35,64
2019-04-01,01:23:40,63
2019-04-01,01:23:55,64
2019-04-01,01:24:00,64
2019-04-01,01:24:05,64
2019-04-01,01:24:10,65
2019-04-01,01:24:15,63
2019-04-01,01:24:20,60
2019-04-01,01:24:25,61
2019-04-01,01:24:30,62
2019-04-01,01:24:35,64
2019-04-01,01:24:40,66
2019-04-01,01:24:45,69
2019-04-01,01:24:50,67
2019-04-01,01:24:55,61
2019-04-01,01:25:00,60
2019-04-01,01:25:05,59
2019-04-01,01:25:15,60
2019-04-01,01:25:20,61
2019-04-01,01:25:25,62
2019-04-01,01:25:35,63
2019-04-01,01:25:50,62
2019-04-01,01:25:55,61
2019-04-01,01:26:05,62
2019-04-01,01:26:20,62
2019-04-01,01:26:25,64
2019-04-01,01:26:30,65
2019-04-01,01:26:40,63
2019-04-01,01:26:45,61
2019-04-01,01:26:50,60
2019-04-01,01:27:05,62
2019-04-01,01:27:10,65
2019-04-01,01:27:25,65
2019-04-01,01:27:30,64
2019-04-01,01:27:45,65
2019-04-01,01:27:50,64
2019-04-01,01:28:00,63
2019-04-01,01:28:05,59
2019-04-01,01:28:10,58
2019-04-01,01:28:15,58
2019-04-01,01:28:25,57
2019-04-01,01:28:30,60
2019-04-01,01:28:35,62
2019-04-01,01:28:40,61
2019-04-01,01:28:45,59
2019-04-01,01:28:50,58
2019-04-01,01:28:55,61
2019-04-01,01:29:00,60
2019-04-01,01:29:10,61
2019-04-01,01:29:25,61
2019-04-01,01:29:30,56
2019-04-01,01:29:35,56
2019-04-01,01:29:50,56
2019-04-01,01:29:55,59
2019-04-01,01:30:00,62
2019-04-01,01:30:15,62
2019-04-01,01:30:16,61
2019-04-01,01:30:26,60
2019-04-01,01:30:31,58
2019-04-01,01:30:46,58
2019-04-01,01:31:01,58
2019-04-01,01:31:16,59
2019-04-01,01:31:21,61
2019-04-01,01:31:26,62
2019-04-01,01:31:31,63
2019-04-01,01:31:36,66
2019-04-01,01:31:41,69
2019-04-01,01:31:46,89
2019-04-01,01:31:51,93
2019-04-01,01:32:01,99
2019-04-01,01:32:06,102
2019-04-01,01:32:16,106
2019-04-01,01:32:21,108
2019-04-01,01:32:26,109
2019-04-01,01:32:31,111
2019-04-01,01:32:36,112
2019-04-01,01:32:41,109
2019-04-01,01:32:46,105
2019-04-01,01:32:51,72
2019-04-01,01:32:56,66
2019-04-01,01:33:01,64
2019-04-01,01:33:06,61
2019-04-01,01:33:11,58
2019-04-01,01:33:16,56
2019-04-01,01:33:26,57
2019-04-01,01:33:31,58
2019-04-01,01:33:36,59
2019-04-01,01:33:46,60
2019-04-01,01:33:51,62
2019-04-01,01:34:01,63
2019-04-01,01:34:06,64
2019-04-01,01:34:11,65
2019-04-01,01:34:16,66
2019-04-01,01:34:21,67
2019-04-01,01:34:31,68
2019-04-01,01:34:36,69
2019-04-01,01:34:41,71
2019-04-01,01:34:51,70
2019-04-01,01:34:56,74
2019-04-01,01:35:01,76
2019-04-01,01:35:11,74
2019-04-01,01:35:21,74
2019-04-01,01:35:26,77
2019-04-01,01:35:31,86
2019-04-01,01:35:36,88
2019-04-01,01:35:41,85
2019-04-01,01:35:46,84
2019-04-01,01:35:51,80
2019-04-01,01:35:56,75
2019-04-01,01:36:01,76
2019-04-01,01:36:06,77
2019-04-01,01:36:11,75
2019-04-01,01:36:16,65
2019-04-01,01:36:21,62
2019-04-01,01:36:26,60
2019-04-01,01:36:31,59
2019-04-01,01:36:36,60
2019-04-01,01:36:41,59
2019-04-01,01:36:51,60
2019-04-01,01:37:06,60
2019-04-01,01:37:21,61
2019-04-01,01:37:36,62
2019-04-01,01:37:46,63
2019-04-01,01:38:01,61
2019-04-01,01:38:06,59
2019-04-01,01:38:16,61
2019-04-01,01:38:21,62
2019-04-01,01:38:31,61
2019-04-01,01:38:36,60
2019-04-01,01:38:41,59
2019-04-01,01:38:46,59
2019-04-01,01:38:51,60
2019-04-01,01:39:06,60
2019-04-01,01:39:21,61
2019-04-01,01:39:26,62
2019-04-01,01:39:31,63
2019-04-01,01:39:46,62
2019-04-01,01:39:51,60
2019-04-01,01:39:56,57
2019-04-01,01:40:06,58
2019-04-01,01:40:11,59
2019-04-01,01:40:16,60
2019-04-01,01:40:21,61
2019-04-01,01:40:26,60
2019-04-01,01:40:36,61
2019-04-01,01:40:51,61
2019-04-01,01:41:01,63
2019-04-01,01:41:06,64
2019-04-01,01:41:21,63
2019-04-01,01:41:26,60
2019-04-01,01:41:31,60
2019-04-01,01:41:36,61
2019-04-01,01:41:46,62
2019-04-01,01:41:56,60
2019-04-01,01:42:01,59
2019-04-01,01:42:06,60
2019-04-01,01:42:11,61
2019-04-01,01:42:16,61
2019-04-01,01:42:31,61
2019-04-01,01:42:36,58
2019-04-01,01:42:41,57
2019-04-01,01:42:46,57
2019-04-01,01:42:51,58
2019-04-01,01:43:01,59
2019-04-01,01:43:16,59
2019-04-01,01:43:31,59
2019-04-01,01:43:41,60
2019-04-01,01:43:51,59
2019-04-01,01:44:01,58
2019-04-01,01:44:16,58
2019-04-01,01:44:31,59
2019-04-01,01:44:46,58
2019-04-01,01:45:01,59
2019-04-01,01:45:06,60
2019-04-01,01:45:21,62
2019-04-01,01:45:26,66
2019-04-01,01:45:36,64
2019-04-01,01:45:41,61
2019-04-01,01:45:46,60
2019-04-01,01:45:51,59
2019-04-01,01:45:56,58
2019-04-01,01:46:11,59
2019-04-01,01:46:26,59
2019-04-01,01:46:32,61
2019-04-01,01:46:37,62
2019-04-01,01:46:42,61
2019-04-01,01:46:47,57
2019-04-01,01:47:02,58
2019-04-01,01:47:12,58
2019-04-01,01:47:27,59
2019-04-01,01:47:32,60
2019-04-01,01:47:37,62
2019-04-01,01:47:52,62
2019-04-01,01:48:02,64
2019-04-01,01:48:07,65
2019-04-01,01:48:12,68
2019-04-01,01:48:17,69
2019-04-01,01:48:22,70
2019-04-01,01:48:37,71
2019-04-01,01:48:42,70
2019-04-01,01:48:57,70
2019-04-01,01:49:02,72
2019-04-01,01:49:12,74
2019-04-01,01:49:17,75
2019-04-01,01:49:22,77
2019-04-01,01:49:27,79
2019-04-01,01:49:42,79
2019-04-01,01:49:57,77
2019-04-01,01:50:12,75
2019-04-01,01:50:17,74
2019-04-01,01:50:22,76
2019-04-01,01:50:27,77
2019-04-01,01:50:32,75
2019-04-01,01:50:37,74
2019-04-01,01:50:42,75
2019-04-01,01:50:47,75
2019-04-01,01:50:57,74
2019-04-01,01:51:12,75
2019-04-01,01:51:17,77
2019-04-01,01:51:22,76
2019-04-01,01:51:37,77
2019-04-01,01:51:42,70
2019-04-01,01:51:47,69
2019-04-01,01:51:57,70
2019-04-01,01:52:02,71
2019-04-01,01:52:17,73
2019-04-01,01:52:22,75
2019-04-01,01:52:27,77
2019-04-01,01:52:37,76
2019-04-01,01:52:47,74
2019-04-01,01:52:52,71
2019-04-01,01:52:57,69
2019-04-01,01:53:02,70
2019-04-01,01:53:07,72
2019-04-01,01:53:17,71
2019-04-01,01:53:32,72
2019-04-01,01:53:42,71
2019-04-01,01:53:47,72
2019-04-01,01:53:52,73
2019-04-01,01:53:57,72
2019-04-01,01:54:02,71
2019-04-01,01:54:07,70
2019-04-01,01:54:12,69
2019-04-01,01:54:22,68
2019-04-01,01:54:37,69
2019-04-01,01:54:47,70
2019-04-01,01:54:52,71
2019-04-01,01:54:57,72
2019-04-01,01:55:02,73
2019-04-01,01:55:07,74
2019-04-01,01:55:12,76
2019-04-01,01:55:17,77
2019-04-01,01:55:32,78
2019-04-01,01:55:42,79
2019-04-01,01:55:52,80
2019-04-01,01:55:57,81
2019-04-01,01:56:07,80
2019-04-01,01:56:17,79
2019-04-01,01:56:22,78
2019-04-01,01:56:32,79
2019-04-01,01:56:37,81
2019-04-01,01:56:42,83
2019-04-01,01:56:52,84
2019-04-01,01:56:57,83
2019-04-01,01:57:02,83
2019-04-01,01:57:12,82
2019-04-01,01:57:17,83
2019-04-01,01:57:27,82
2019-04-01,01:57:32,79
2019-04-01,01:57:47,79
2019-04-01,01:57:52,77
2019-04-01,01:57:57,77
2019-04-01,01:58:02,75
2019-04-01,01:58:07,74
